text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
zaman pak sby penanganan cyber masih tersebar di tiap institusi negara karena saat itu badan cyber nasional masih dalam tahap perancangan bahkan pemerintah mengirim tim kecil untuk mempelajari badan cyber bentukan negara lain .,neutral,zaman pak sby penanganan cyber masih tersebar di tiap institusi negara karena saat itu badan cyber nasional masih dalam tahap perancangan bahkan pemerintah mengirim tim kecil untuk mempelajari badan cyber bentukan negara lain ,zaman pak sby penanganan cyber masih tersebar di tiap institusi negara karena saat itu badan cyber nasional masih dalam tahap perancangan bahkan pemerintah mengirim tim kecil untuk mempelajari badan cyber bentukan negara lain ,"['zaman', 'pak', 'sby', 'penanganan', 'cyber', 'masih', 'tersebar', 'di', 'tiap', 'institusi', 'negara', 'karena', 'saat', 'itu', 'badan', 'cyber', 'nasional', 'masih', 'dalam', 'tahap', 'perancangan', 'bahkan', 'pemerintah', 'mengirim', 'tim', 'kecil', 'untuk', 'mempelajari', 'badan', 'cyber', 'bentukan', 'negara', 'lain']","['zaman', 'pak', 'surabaya', 'penanganan', 'cyber', 'masih', 'tersebar', 'di', 'tiap', 'institusi', 'negara', 'karena', 'saat', 'itu', 'badan', 'cyber', 'nasional', 'masih', 'dalam', 'tahap', 'perancangan', 'bahkan', 'pemerintah', 'mengirim', 'tim', 'kecil', 'untuk', 'mempelajari', 'badan', 'cyber', 'bentukan', 'negara', 'lain']","['zaman', 'surabaya', 'penanganan', 'cyber', 'tersebar', 'institusi', 'negara', 'badan', 'cyber', 'nasional', 'tahap', 'perancangan', 'pemerintah', 'mengirim', 'tim', 'mempelajari', 'badan', 'cyber', 'bentukan', 'negara']","['zaman', 'surabaya', 'tangan', 'cyber', 'sebar', 'institusi', 'negara', 'badan', 'cyber', 'nasional', 'tahap', 'ancang', 'perintah', 'kirim', 'tim', 'ajar', 'badan', 'cyber', 'bentuk', 'negara']",zaman surabaya tangan cyber sebar institusi negara badan cyber nasional tahap ancang perintah kirim tim ajar badan cyber bentuk negara
kafe yang cocok buat muda mudi yang sedang menjalani masa pendekatan ataupun sudah pacaran tempat nyaman dan enak makanan dan minuman nya pun tidak terlalu bikin kantong bolong cocok banget untuk tempat nongkrong bareng teman ataupun sodara . ingin elegant tidak perlu mahal .,positive,kafe yang cocok buat muda mudi yang sedang menjalani masa pendekatan ataupun sudah pacaran tempat nyaman dan enak makanan dan minuman nya pun tidak terlalu bikin kantong bolong cocok banget untuk tempat nongkrong bareng teman ataupun sodara ingin elegant tidak perlu mahal ,kafe yang cocok buat muda mudi yang sedang menjalani masa pendekatan ataupun sudah pacaran tempat nyaman dan enak makanan dan minuman nya pun tidak terlalu bikin kantong bolong cocok banget untuk tempat nongkrong bareng teman ataupun sodara ingin elegant tidak perlu mahal ,"['kafe', 'yang', 'cocok', 'buat', 'muda', 'mudi', 'yang', 'sedang', 'menjalani', 'masa', 'pendekatan', 'ataupun', 'sudah', 'pacaran', 'tempat', 'nyaman', 'dan', 'enak', 'makanan', 'dan', 'minuman', 'nya', 'pun', 'tidak', 'terlalu', 'bikin', 'kantong', 'bolong', 'cocok', 'banget', 'untuk', 'tempat', 'nongkrong', 'bareng', 'teman', 'ataupun', 'sodara', 'ingin', 'elegant', 'tidak', 'perlu', 'mahal']","['kafe', 'yang', 'cocok', 'buat', 'muda', 'mudi', 'yang', 'sedang', 'menjalani', 'masa', 'pendekatan', 'ataupun', 'sudah', 'pacaran', 'tempat', 'nyaman', 'dan', 'enak', 'makanan', 'dan', 'minuman', 'nya', 'pun', 'tidak', 'terlalu', 'bikin', 'kantong', 'bolong', 'cocok', 'banget', 'untuk', 'tempat', 'nongkrong', 'bareng', 'teman', 'ataupun', 'sodara', 'ingin', 'elegant', 'tidak', 'perlu', 'mahal']","['kafe', 'cocok', 'muda', 'mudi', 'menjalani', 'pendekatan', 'pacaran', 'nyaman', 'enak', 'makanan', 'minuman', 'nya', 'bikin', 'kantong', 'bolong', 'cocok', 'banget', 'nongkrong', 'bareng', 'teman', 'sodara', 'elegant', 'mahal']","['kafe', 'cocok', 'muda', 'mud', 'jalan', 'dekat', 'pacar', 'nyaman', 'enak', 'makan', 'minum', 'nya', 'bikin', 'kantong', 'bolong', 'cocok', 'banget', 'nongkrong', 'bareng', 'teman', 'sodara', 'elegant', 'mahal']",kafe cocok muda mud jalan dekat pacar nyaman enak makan minum nya bikin kantong bolong cocok banget nongkrong bareng teman sodara elegant mahal
"lokasi strategis di jalan sumatera bandung . tempat nya nyaman terutama sofa di lantai 2 . paella nya enak , sangat pas dimakan dengan minum bir dingin . appetiser nya juga enak-enak .",positive,lokasi strategis di jalan sumatera bandung tempat nya nyaman terutama sofa di lantai paella nya enak sangat pas dimakan dengan minum bir dingin appetiser nya juga enak enak ,lokasi strategis di jalan sumatera bandung tempat nya nyaman terutama sofa di lantai paella nya enak sangat pas dimakan dengan minum bir dingin appetiser nya juga enak enak ,"['lokasi', 'strategis', 'di', 'jalan', 'sumatera', 'bandung', 'tempat', 'nya', 'nyaman', 'terutama', 'sofa', 'di', 'lantai', 'paella', 'nya', 'enak', 'sangat', 'pas', 'dimakan', 'dengan', 'minum', 'bir', 'dingin', 'appetiser', 'nya', 'juga', 'enak', 'enak']","['lokasi', 'strategis', 'di', 'jalan', 'sumatera', 'bandung', 'tempat', 'nya', 'nyaman', 'terutama', 'sofa', 'di', 'lantai', 'paella', 'nya', 'enak', 'sangat', 'pas', 'dimakan', 'dengan', 'minum', 'bir', 'dingin', 'appetiser', 'nya', 'juga', 'enak', 'enak']","['lokasi', 'strategis', 'jalan', 'sumatera', 'bandung', 'nya', 'nyaman', 'sofa', 'lantai', 'paella', 'nya', 'enak', 'pas', 'dimakan', 'minum', 'bir', 'dingin', 'appetiser', 'nya', 'enak', 'enak']","['lokasi', 'strategis', 'jalan', 'sumatera', 'bandung', 'nya', 'nyaman', 'sofa', 'lantai', 'paella', 'nya', 'enak', 'pas', 'makan', 'minum', 'bir', 'dingin', 'appetiser', 'nya', 'enak', 'enak']",lokasi strategis jalan sumatera bandung nya nyaman sofa lantai paella nya enak pas makan minum bir dingin appetiser nya enak enak
"banyak rumah makan khas sunda di kota kembang bandung , namun yang memberikan ciri khas kental sunda adalah rumah makan ampera . masakan khas sunda seperti jambal roti , pepes , jeroan babat , paru , etc , gepuk , jamur , lalapan , sayur asem , sambel terasi , pete dan jengkol , dll. belum lagi minuman khas sunda seperti es cendol . harga rumah makan ini sangat ramah linkungan , terutama dengan dompet .",positive,banyak rumah makan khas sunda di kota kembang bandung namun yang memberikan ciri khas kental sunda adalah rumah makan ampera masakan khas sunda seperti jambal roti pepes jeroan babat paru etc gepuk jamur lalapan sayur asem sambel terasi pete dan jengkol dll belum lagi minuman khas sunda seperti es cendol harga rumah makan ini sangat ramah linkungan terutama dengan dompet ,banyak rumah makan khas sunda di kota kembang bandung namun yang memberikan ciri khas kental sunda adalah rumah makan ampera masakan khas sunda seperti jambal roti pepes jeroan babat paru etc gepuk jamur lalapan sayur asem sambel terasi pete dan jengkol dll belum lagi minuman khas sunda seperti es cendol harga rumah makan ini sangat ramah linkungan terutama dengan dompet ,"['banyak', 'rumah', 'makan', 'khas', 'sunda', 'di', 'kota', 'kembang', 'bandung', 'namun', 'yang', 'memberikan', 'ciri', 'khas', 'kental', 'sunda', 'adalah', 'rumah', 'makan', 'ampera', 'masakan', 'khas', 'sunda', 'seperti', 'jambal', 'roti', 'pepes', 'jeroan', 'babat', 'paru', 'etc', 'gepuk', 'jamur', 'lalapan', 'sayur', 'asem', 'sambel', 'terasi', 'pete', 'dan', 'jengkol', 'dll', 'belum', 'lagi', 'minuman', 'khas', 'sunda', 'seperti', 'es', 'cendol', 'harga', 'rumah', 'makan', 'ini', 'sangat', 'ramah', 'linkungan', 'terutama', 'dengan', 'dompet']","['banyak', 'rumah', 'makan', 'khas', 'sunda', 'di', 'kota', 'kembang', 'bandung', 'namun', 'yang', 'memberikan', 'ciri', 'khas', 'kental', 'sunda', 'adalah', 'rumah', 'makan', 'ampera', 'masakan', 'khas', 'sunda', 'seperti', 'jambal', 'roti', 'pepes', 'jeroan', 'babat', 'paru', 'etc', 'gepuk', 'jamur', 'lalapan', 'sayur', 'asem', 'sambel', 'terasi', 'pete', 'dan', 'jengkol', 'dll', 'belum', 'lagi', 'minuman', 'khas', 'sunda', 'seperti', 'es', 'cendol', 'harga', 'rumah', 'makan', 'ini', 'sangat', 'ramah', 'linkungan', 'terutama', 'dengan', 'dompet']","['rumah', 'makan', 'khas', 'sunda', 'kota', 'kembang', 'bandung', 'ciri', 'khas', 'kental', 'sunda', 'rumah', 'makan', 'ampera', 'masakan', 'khas', 'sunda', 'jambal', 'roti', 'pepes', 'jeroan', 'babat', 'paru', 'etc', 'gepuk', 'jamur', 'lalapan', 'sayur', 'asem', 'sambel', 'terasi', 'pete', 'jengkol', 'dll', 'minuman', 'khas', 'sunda', 'es', 'cendol', 'harga', 'rumah', 'makan', 'ramah', 'linkungan', 'dompet']","['rumah', 'makan', 'khas', 'sunda', 'kota', 'kembang', 'bandung', 'ciri', 'khas', 'kental', 'sunda', 'rumah', 'makan', 'ampera', 'masakan', 'khas', 'sunda', 'jambal', 'roti', 'pepes', 'jeroan', 'babat', 'paru', 'etc', 'gepuk', 'jamur', 'lalap', 'sayur', 'asem', 'sambel', 'terasi', 'pete', 'jengkol', 'dll', 'minum', 'khas', 'sunda', 'es', 'cendol', 'harga', 'rumah', 'makan', 'ramah', 'linkungan', 'dompet']",rumah makan khas sunda kota kembang bandung ciri khas kental sunda rumah makan ampera masakan khas sunda jambal roti pepes jeroan babat paru etc gepuk jamur lalap sayur asem sambel terasi pete jengkol dll minum khas sunda es cendol harga rumah makan ramah linkungan dompet
"cubit pankreas nya bisa nih . iri tidak pernah bisa naik pesawat , ke mana - ke mana naik onta saja dia",negative,cubit pankreas nya bisa nih iri tidak pernah bisa naik pesawat ke mana ke mana naik onta saja dia,cubit pankreas nya bisa nih iri tidak pernah bisa naik pesawat ke mana ke mana naik onta saja dia,"['cubit', 'pankreas', 'nya', 'bisa', 'nih', 'iri', 'tidak', 'pernah', 'bisa', 'naik', 'pesawat', 'ke', 'mana', 'ke', 'mana', 'naik', 'onta', 'saja', 'dia']","['cubit', 'pankreas', 'nya', 'bisa', 'nih', 'iri', 'tidak', 'pernah', 'bisa', 'naik', 'pesawat', 'ke', 'mana', 'ke', 'mana', 'naik', 'onta', 'saja', 'dia']","['cubit', 'pankreas', 'nya', 'nih', 'iri', 'pesawat', 'onta']","['cubit', 'pankreas', 'nya', 'nih', 'iri', 'pesawat', 'onta']",cubit pankreas nya nih iri pesawat onta
"setuju banget sama solusi yang ditawari anies baswedan dan sandiaga uno buat memperbaiki ibukota , saya dukung dan terus berdoa buat kebaikan dua bapak hebat ini .",positive,setuju banget sama solusi yang ditawari anies baswedan dan sandiaga uno buat memperbaiki ibukota saya dukung dan terus berdoa buat kebaikan dua bapak hebat ini ,setuju banget sama solusi yang ditawari anies baswedan dan sandiaga uno buat memperbaiki ibukota saya dukung dan terus berdoa buat kebaikan dua bapak hebat ini ,"['setuju', 'banget', 'sama', 'solusi', 'yang', 'ditawari', 'anies', 'baswedan', 'dan', 'sandiaga', 'uno', 'buat', 'memperbaiki', 'ibukota', 'saya', 'dukung', 'dan', 'terus', 'berdoa', 'buat', 'kebaikan', 'dua', 'bapak', 'hebat', 'ini']","['setuju', 'banget', 'sama', 'solusi', 'yang', 'ditawari', 'anies', 'baswedan', 'dan', 'sandiaga', 'uno', 'buat', 'memperbaiki', 'ibukota', 'saya', 'dukung', 'dan', 'terus', 'berdoa', 'buat', 'kebaikan', 'dua', 'bapak', 'hebat', 'ini']","['setuju', 'banget', 'solusi', 'ditawari', 'anies', 'baswedan', 'sandiaga', 'uno', 'memperbaiki', 'ibukota', 'dukung', 'berdoa', 'kebaikan', 'hebat']","['tuju', 'banget', 'solusi', 'tawar', 'anies', 'baswedan', 'sandiaga', 'uno', 'baik', 'ibukota', 'dukung', 'doa', 'baik', 'hebat']",tuju banget solusi tawar anies baswedan sandiaga uno baik ibukota dukung doa baik hebat
hari ini mau belanja di biar bisa dapatkan cookingware keren plus kesempatan liburan ke holand,neutral,hari ini mau belanja di biar bisa dapatkan cookingware keren plus kesempatan liburan ke holand,hari ini mau belanja di biar bisa dapatkan cookingware keren plus kesempatan liburan ke holand,"['hari', 'ini', 'mau', 'belanja', 'di', 'biar', 'bisa', 'dapatkan', 'cookingware', 'keren', 'plus', 'kesempatan', 'liburan', 'ke', 'holand']","['hari', 'ini', 'mau', 'belanja', 'di', 'biar', 'bisa', 'dapatkan', 'cookingware', 'keren', 'plus', 'kesempatan', 'liburan', 'ke', 'holand']","['belanja', 'biar', 'dapatkan', 'cookingware', 'keren', 'plus', 'kesempatan', 'liburan', 'holand']","['belanja', 'biar', 'dapat', 'cookingware', 'keren', 'plus', 'sempat', 'libur', 'holand']",belanja biar dapat cookingware keren plus sempat libur holand
gubernur anies baswedan menyebut kebijakan nya mengalihfungsikan jalan jatibaru raya menjadi lahan jual - beli itu untuk mengakomodasi semua pihak di tanah abang . pengamat menganggap langkah ini tidak tepat .,neutral,gubernur anies baswedan menyebut kebijakan nya mengalihfungsikan jalan jatibaru raya menjadi lahan jual beli itu untuk mengakomodasi semua pihak di tanah abang pengamat menganggap langkah ini tidak tepat ,gubernur anies baswedan menyebut kebijakan nya mengalihfungsikan jalan jatibaru raya menjadi lahan jual beli itu untuk mengakomodasi semua pihak di tanah abang pengamat menganggap langkah ini tidak tepat ,"['gubernur', 'anies', 'baswedan', 'menyebut', 'kebijakan', 'nya', 'mengalihfungsikan', 'jalan', 'jatibaru', 'raya', 'menjadi', 'lahan', 'jual', 'beli', 'itu', 'untuk', 'mengakomodasi', 'semua', 'pihak', 'di', 'tanah', 'abang', 'pengamat', 'menganggap', 'langkah', 'ini', 'tidak', 'tepat']","['gubernur', 'anies', 'baswedan', 'menyebut', 'kebijakan', 'nya', 'mengalihfungsikan', 'jalan', 'jatibaru', 'raya', 'menjadi', 'lahan', 'jual', 'beli', 'itu', 'untuk', 'mengakomodasi', 'semua', 'pihak', 'di', 'tanah', 'abang', 'pengamat', 'menganggap', 'langkah', 'ini', 'tidak', 'tepat']","['gubernur', 'anies', 'baswedan', 'menyebut', 'kebijakan', 'nya', 'mengalihfungsikan', 'jalan', 'jatibaru', 'raya', 'lahan', 'jual', 'beli', 'mengakomodasi', 'tanah', 'abang', 'pengamat', 'menganggap', 'langkah']","['gubernur', 'anies', 'baswedan', 'sebut', 'bijak', 'nya', 'mengalihfungsikan', 'jalan', 'jatibaru', 'raya', 'lahan', 'jual', 'beli', 'akomodasi', 'tanah', 'abang', 'amat', 'anggap', 'langkah']",gubernur anies baswedan sebut bijak nya mengalihfungsikan jalan jatibaru raya lahan jual beli akomodasi tanah abang amat anggap langkah
sudah makan mi ini sejak kuliah dulu . rasanya tidak pernah berubah . enak . segar . tapi kalau ingin kikil nya lebih banyak bisa coba mi kocok di jalan banda . samping fo summit . wuih . mantap .,positive,sudah makan mi ini sejak kuliah dulu rasanya tidak pernah berubah enak segar tapi kalau ingin kikil nya lebih banyak bisa coba mi kocok di jalan banda samping fo summit wuih mantap ,sudah makan mi ini sejak kuliah dulu rasanya tidak pernah berubah enak segar tapi kalau ingin kikil nya lebih banyak bisa coba mi kocok di jalan banda samping fo summit wuih mantap ,"['sudah', 'makan', 'mi', 'ini', 'sejak', 'kuliah', 'dulu', 'rasanya', 'tidak', 'pernah', 'berubah', 'enak', 'segar', 'tapi', 'kalau', 'ingin', 'kikil', 'nya', 'lebih', 'banyak', 'bisa', 'coba', 'mi', 'kocok', 'di', 'jalan', 'banda', 'samping', 'fo', 'summit', 'wuih', 'mantap']","['sudah', 'makan', 'mi', 'ini', 'sejak', 'kuliah', 'dulu', 'rasanya', 'tidak', 'pernah', 'berubah', 'enak', 'segar', 'tapi', 'kalau', 'ingin', 'kikil', 'nya', 'lebih', 'banyak', 'bisa', 'coba', 'mi', 'kocok', 'di', 'jalan', 'banda', 'samping', 'fo', 'summit', 'wuih', 'mantap']","['makan', 'mi', 'kuliah', 'berubah', 'enak', 'segar', 'kikil', 'nya', 'coba', 'mi', 'kocok', 'jalan', 'banda', 'samping', 'fo', 'summit', 'wuih', 'mantap']","['makan', 'mi', 'kuliah', 'ubah', 'enak', 'segar', 'kikil', 'nya', 'coba', 'mi', 'kocok', 'jalan', 'banda', 'samping', 'fo', 'summit', 'wuih', 'mantap']",makan mi kuliah ubah enak segar kikil nya coba mi kocok jalan banda samping fo summit wuih mantap
"restoran ini menawarkan menu yang cukup lengkap , mulai dari seafood sampai makanan khas sunda . cara nya cukup unik , yaitu kita memilih terlebih dahulu makanan nya ikan , sayur , dan lain-lain , lalu nanti dapur akan memproses nya . sesuai dengan nama restoran nya , kita makan dengan hanya beralaskan daun pisang .",positive,restoran ini menawarkan menu yang cukup lengkap mulai dari seafood sampai makanan khas sunda cara nya cukup unik yaitu kita memilih terlebih dahulu makanan nya ikan sayur dan lain lain lalu nanti dapur akan memproses nya sesuai dengan nama restoran nya kita makan dengan hanya beralaskan daun pisang ,restoran ini menawarkan menu yang cukup lengkap mulai dari seafood sampai makanan khas sunda cara nya cukup unik yaitu kita memilih terlebih dahulu makanan nya ikan sayur dan lain lain lalu nanti dapur akan memproses nya sesuai dengan nama restoran nya kita makan dengan hanya beralaskan daun pisang ,"['restoran', 'ini', 'menawarkan', 'menu', 'yang', 'cukup', 'lengkap', 'mulai', 'dari', 'seafood', 'sampai', 'makanan', 'khas', 'sunda', 'cara', 'nya', 'cukup', 'unik', 'yaitu', 'kita', 'memilih', 'terlebih', 'dahulu', 'makanan', 'nya', 'ikan', 'sayur', 'dan', 'lain', 'lain', 'lalu', 'nanti', 'dapur', 'akan', 'memproses', 'nya', 'sesuai', 'dengan', 'nama', 'restoran', 'nya', 'kita', 'makan', 'dengan', 'hanya', 'beralaskan', 'daun', 'pisang']","['restoran', 'ini', 'menawarkan', 'menu', 'yang', 'cukup', 'lengkap', 'mulai', 'dari', 'seafood', 'sampai', 'makanan', 'khas', 'sunda', 'cara', 'nya', 'cukup', 'unik', 'yaitu', 'kita', 'memilih', 'terlebih', 'dahulu', 'makanan', 'nya', 'ikan', 'sayur', 'dan', 'lain', 'lain', 'lalu', 'nanti', 'dapur', 'akan', 'memproses', 'nya', 'sesuai', 'dengan', 'nama', 'restoran', 'nya', 'kita', 'makan', 'dengan', 'hanya', 'beralaskan', 'daun', 'pisang']","['restoran', 'menawarkan', 'menu', 'lengkap', 'seafood', 'makanan', 'khas', 'sunda', 'nya', 'unik', 'memilih', 'makanan', 'nya', 'ikan', 'sayur', 'dapur', 'memproses', 'nya', 'sesuai', 'nama', 'restoran', 'nya', 'makan', 'beralaskan', 'daun', 'pisang']","['restoran', 'tawar', 'menu', 'lengkap', 'seafood', 'makan', 'khas', 'sunda', 'nya', 'unik', 'pilih', 'makan', 'nya', 'ikan', 'sayur', 'dapur', 'proses', 'nya', 'sesuai', 'nama', 'restoran', 'nya', 'makan', 'alas', 'daun', 'pisang']",restoran tawar menu lengkap seafood makan khas sunda nya unik pilih makan nya ikan sayur dapur proses nya sesuai nama restoran nya makan alas daun pisang
di sini tempat khusus makan steak . tidak bisa buat yang veget . tempat nya sih nyaman buat lama-lama alias nongkrong hehe . tempat ini cocok buat yang senang makan daging .,positive,di sini tempat khusus makan steak tidak bisa buat yang veget tempat nya sih nyaman buat lama lama alias nongkrong hehe tempat ini cocok buat yang senang makan daging ,di sini tempat khusus makan steak tidak bisa buat yang veget tempat nya sih nyaman buat lama lama alias nongkrong hehe tempat ini cocok buat yang senang makan daging ,"['di', 'sini', 'tempat', 'khusus', 'makan', 'steak', 'tidak', 'bisa', 'buat', 'yang', 'veget', 'tempat', 'nya', 'sih', 'nyaman', 'buat', 'lama', 'lama', 'alias', 'nongkrong', 'hehe', 'tempat', 'ini', 'cocok', 'buat', 'yang', 'senang', 'makan', 'daging']","['di', 'sini', 'tempat', 'khusus', 'makan', 'steak', 'tidak', 'bisa', 'buat', 'yang', 'veget', 'tempat', 'nya', 'sih', 'nyaman', 'buat', 'lama', 'lama', 'alias', 'nongkrong', 'hehe', 'tempat', 'ini', 'cocok', 'buat', 'yang', 'senang', 'makan', 'daging']","['khusus', 'makan', 'steak', 'veget', 'nya', 'sih', 'nyaman', 'alias', 'nongkrong', 'hehe', 'cocok', 'senang', 'makan', 'daging']","['khusus', 'makan', 'steak', 'veget', 'nya', 'sih', 'nyaman', 'alias', 'nongkrong', 'hehe', 'cocok', 'senang', 'makan', 'daging']",khusus makan steak veget nya sih nyaman alias nongkrong hehe cocok senang makan daging
saya ke sini bersama istri dan anak saya . ke sini juga gara-gara melihat ulasan di inet . tempat nya di jalan riau persis bersebelahan sama outlet cascade atau heritage . dekorasi nya dibuat homy .. tempat duduk yang luas dan jarak antar meja yang berjauhan sehingga nyaman untuk mengobrol dan ketawa-ketawa tanpa ada yang protes . memang di sini khas nya adalah coffee and cake .,positive,saya ke sini bersama istri dan anak saya ke sini juga gara gara melihat ulasan di inet tempat nya di jalan riau persis bersebelahan sama outlet cascade atau heritage dekorasi nya dibuat homy tempat duduk yang luas dan jarak antar meja yang berjauhan sehingga nyaman untuk mengobrol dan ketawa ketawa tanpa ada yang protes memang di sini khas nya adalah coffee and cake ,saya ke sini bersama istri dan anak saya ke sini juga gara gara melihat ulasan di inet tempat nya di jalan riau persis bersebelahan sama outlet cascade atau heritage dekorasi nya dibuat homy tempat duduk yang luas dan jarak antar meja yang berjauhan sehingga nyaman untuk mengobrol dan ketawa ketawa tanpa ada yang protes memang di sini khas nya adalah coffee and cake ,"['saya', 'ke', 'sini', 'bersama', 'istri', 'dan', 'anak', 'saya', 'ke', 'sini', 'juga', 'gara', 'gara', 'melihat', 'ulasan', 'di', 'inet', 'tempat', 'nya', 'di', 'jalan', 'riau', 'persis', 'bersebelahan', 'sama', 'outlet', 'cascade', 'atau', 'heritage', 'dekorasi', 'nya', 'dibuat', 'homy', 'tempat', 'duduk', 'yang', 'luas', 'dan', 'jarak', 'antar', 'meja', 'yang', 'berjauhan', 'sehingga', 'nyaman', 'untuk', 'mengobrol', 'dan', 'ketawa', 'ketawa', 'tanpa', 'ada', 'yang', 'protes', 'memang', 'di', 'sini', 'khas', 'nya', 'adalah', 'coffee', 'and', 'cake']","['saya', 'ke', 'sini', 'bersama', 'istri', 'dan', 'anak', 'saya', 'ke', 'sini', 'juga', 'gara', 'gara', 'melihat', 'ulasan', 'di', 'inet', 'tempat', 'nya', 'di', 'jalan', 'riau', 'persis', 'bersebelahan', 'sama', 'outlet', 'cascade', 'atau', 'heritage', 'dekorasi', 'nya', 'dibuat', 'homy', 'tempat', 'duduk', 'yang', 'luas', 'dan', 'jarak', 'antar', 'meja', 'yang', 'berjauhan', 'sehingga', 'nyaman', 'untuk', 'mengobrol', 'dan', 'ketawa', 'ketawa', 'tanpa', 'ada', 'yang', 'protes', 'memang', 'di', 'sini', 'khas', 'nya', 'adalah', 'coffee', 'and', 'cake']","['istri', 'anak', 'gara', 'gara', 'ulasan', 'inet', 'nya', 'jalan', 'riau', 'persis', 'bersebelahan', 'outlet', 'cascade', 'heritage', 'dekorasi', 'nya', 'homy', 'duduk', 'luas', 'jarak', 'meja', 'berjauhan', 'nyaman', 'mengobrol', 'ketawa', 'ketawa', 'protes', 'khas', 'nya', 'coffee', 'and', 'cake']","['istri', 'anak', 'gara', 'gara', 'ulas', 'inet', 'nya', 'jalan', 'riau', 'persis', 'bahan', 'outlet', 'cascade', 'heritage', 'dekorasi', 'nya', 'homy', 'duduk', 'luas', 'jarak', 'meja', 'jauh', 'nyaman', 'obrol', 'ketawa', 'ketawa', 'protes', 'khas', 'nya', 'coffee', 'and', 'cake']",istri anak gara gara ulas inet nya jalan riau persis bahan outlet cascade heritage dekorasi nya homy duduk luas jarak meja jauh nyaman obrol ketawa ketawa protes khas nya coffee and cake
"shalom ! ada yang sudah pernah bertemu muhammad atu allah swt dalam mimpi ? kalau kristian bertemu jesus sudah ada ya saya sendiri . ateis , buddha , hindu , bahkan islam semua pernah dijamah jesus bila buka hati . di youtube banyak . tapi saya tidak pernah dengar ada manusia dijamah muhammad atau allah . banyak orang itu mualaf karena mau kawin atau poligami . tapi mau murtad takut .",negative,shalom ada yang sudah pernah bertemu muhammad atu allah swt dalam mimpi kalau kristian bertemu jesus sudah ada ya saya sendiri ateis buddha hindu bahkan islam semua pernah dijamah jesus bila buka hati di youtube banyak tapi saya tidak pernah dengar ada manusia dijamah muhammad atau allah banyak orang itu mualaf karena mau kawin atau poligami tapi mau murtad takut ,shalom ada yang sudah pernah bertemu muhammad atu allah swt dalam mimpi kalau kristian bertemu jesus sudah ada ya saya sendiri ateis buddha hindu bahkan islam semua pernah dijamah jesus bila buka hati di youtube banyak tapi saya tidak pernah dengar ada manusia dijamah muhammad atau allah banyak orang itu mualaf karena mau kawin atau poligami tapi mau murtad takut ,"['shalom', 'ada', 'yang', 'sudah', 'pernah', 'bertemu', 'muhammad', 'atu', 'allah', 'swt', 'dalam', 'mimpi', 'kalau', 'kristian', 'bertemu', 'jesus', 'sudah', 'ada', 'ya', 'saya', 'sendiri', 'ateis', 'buddha', 'hindu', 'bahkan', 'islam', 'semua', 'pernah', 'dijamah', 'jesus', 'bila', 'buka', 'hati', 'di', 'youtube', 'banyak', 'tapi', 'saya', 'tidak', 'pernah', 'dengar', 'ada', 'manusia', 'dijamah', 'muhammad', 'atau', 'allah', 'banyak', 'orang', 'itu', 'mualaf', 'karena', 'mau', 'kawin', 'atau', 'poligami', 'tapi', 'mau', 'murtad', 'takut']","['shalom', 'ada', 'yang', 'sudah', 'pernah', 'bertemu', 'muhammad', 'satu', 'allah', 'swt', 'dalam', 'mimpi', 'kalau', 'kristian', 'bertemu', 'jesus', 'sudah', 'ada', 'ya', 'saya', 'sendiri', 'ateis', 'buddha', 'hindu', 'bahkan', 'islam', 'semua', 'pernah', 'dijamah', 'jesus', 'bila', 'buka', 'hati', 'di', 'youtube', 'banyak', 'tapi', 'saya', 'tidak', 'pernah', 'dengar', 'ada', 'manusia', 'dijamah', 'muhammad', 'atau', 'allah', 'banyak', 'orang', 'itu', 'mualaf', 'karena', 'mau', 'kawin', 'atau', 'poligami', 'tapi', 'mau', 'murtad', 'takut']","['shalom', 'bertemu', 'muhammad', 'allah', 'swt', 'mimpi', 'kristian', 'bertemu', 'jesus', 'ya', 'ateis', 'buddha', 'hindu', 'islam', 'dijamah', 'jesus', 'buka', 'hati', 'youtube', 'dengar', 'manusia', 'dijamah', 'muhammad', 'allah', 'orang', 'mualaf', 'kawin', 'poligami', 'murtad', 'takut']","['shalom', 'temu', 'muhammad', 'allah', 'swt', 'mimpi', 'kristian', 'temu', 'jesus', 'ya', 'ateis', 'buddha', 'hindu', 'islam', 'jamah', 'jesus', 'buka', 'hati', 'youtube', 'dengar', 'manusia', 'jamah', 'muhammad', 'allah', 'orang', 'mualaf', 'kawin', 'poligami', 'murtad', 'takut']",shalom temu muhammad allah swt mimpi kristian temu jesus ya ateis buddha hindu islam jamah jesus buka hati youtube dengar manusia jamah muhammad allah orang mualaf kawin poligami murtad takut
