text,sentiment
"pada kamis pagi , dwina michaella putri setya novanto datang memenuhi panggilan kpk untuk diperiksa sebagai saksi bagi salah satu tersangka kasus e-ktp , dirut pt quadra solution anang sugiana sudiharjo",neutral
"saya senang makan di sini . hampir semua jenis makanan khas jawa barat dan bandung tersedia di sini . lokasi tidak jauh dari stasiun , memudahkan akses dari jakarta . lokasi parkir nya juga luas , memudahkan belanja makanan",positive
"tidak mengerti nih kubu jokowi makin lama kok ideologi pikiran nya tidak sesuai ya ? dari membenci syariah kekhalifahan , mendukung budaya syirik , mendukung pembakaran bendera brkalimt tauhid , tidak jadi saya pilih jokowi , takut kena azab",negative
"suasana nya bagus alami seperti di desa banget pinggir hutan . kami coba nasi goreng kampung , ayam kahaseupan ayam asap , jamur bakar , sayur-sayuran . nasi goreng dengan ebi kering cukup enak . ayam nya bau asap cair banget jadi kurang disukai . jamur bakar oke . cah kangkung porsi nya agak sedikit . harga sedikit di atas rata-rata , misal ayam kahaseupan rp 95 ribu / ekor . anak-anak relatif kurang suka .",negative
"menko kesra puan maharani , mantan wakapolri dan kepala bin jenderal budi gunawan , gubernur dki jakarta anies baswedan , serta menteri perindustrian dan ketua umum dpp golkar airlangga hartarto , juga masuk dengan poin 0,0 % .",neutral
"boleh dibilang ini adalah gerai mcd terbesar di bandung . lokasi nya asik karena berada di pusat kota , akses nya gampang karena dilalui kendaraan umum . keuntungan lain adalah berada disebelah istana plaza jadi habis shopping bisa langsung mampir ke mcd . wifi gratis namun speed nya cenderung lambat dan tidak stabil , khusus nya bila berada di lantai 2 . pelayan nya ramah . makanan nya standar mcd .",positive
"bukankah mereka terpecah dengan sendiri nya karena ada orang-orang seperti amien rais , sebetulnya yang memecah umat itu ya si amien itu sendiri . lihat kelakuan dan perkata nya .",negative
belitung inn tidak rekomendasi . cari hotel lain saja kalau pas ke belitung . listrik mati dari subuh . kita komplain baru menyala . sarapan jam 07.30 wib keabisan . astaghfirullah,negative
presiden yamaha motor corporation yoshihiro hidaka mengajak untuk berbagi harapan kamu buat yamaha,neutral
zaman pak sby penanganan cyber masih tersebar di tiap institusi negara karena saat itu badan cyber nasional masih dalam tahap perancangan bahkan pemerintah mengirim tim kecil untuk mempelajari badan cyber bentukan negara lain .,neutral
"telah hilang handphone xiaomi redmi note 5 warna gold 64 / 4 di daerah duri selatan , jembatan lima , tambora , jakarta barat .",neutral
"saya bersama rekan kerja sengaja mencoba makan siang di sambal khas karmila cab . buah batu bandung , untuk tempat terbilang cozzy dan cukup nyaman jika di lantai atas , sedangkan lantai dasar saya rasa tidak lebih dari tempat makan makanan cepat saji yang cukup penuh dengan hiruk pikuk pelanggan . rasa ayam bakar di sini sangat saya rekomendasikan bersama sambal mangga . terkait harga terbilang relative .",positive
