text,sentiment
bni bekerja sama dengan digination.id untuk mengadakan digitalk dengan tema umkm goes digital : using digital to transform your bus,neutral
"order eh enggak ada konfirmasi , ditunggu sampai 40 menit pun tiada kabar berita nya , giliran dinas bukan nya dibalas , eh malah dicancel , bukan masalah orderan nya sih , tetapi manner pak diriver nya",negative
"rapat perdana pembentukan tim koalisi kebhinekaan partai demokrat , pkpi amp ; pks mengusung bpk . benny k . harman amp ; bapak ban nya a . litelnoni paket harmoni calon gubernur dan wakil gubernur pro . net periode 2018 - 2023 .",neutral
"warpas adalah singkatan dari warung pasta . menu nya tidak hanya pasta tetapi juga beberapa camilan seperti calamari . pizza nya pun beragam jenis , ada yang asin dan manis",positive
"tempat ini menyediakan ruangan indoor dan di luar , karena kita bawa keluarga kita pilih di luar ruangan . yang kita pesan hanya sate kambing dan gule saja . karena kata nya saudara sate dan gulai nya enak sekali .",positive
"tempat nongkrong di area dekat riau , tempat nya nyaman banget dengan menu makanan yang sangat bervariasi , mulai dari japanese , masakan jawa dan makanan barat , dessert nya oke banget . waktu aku ke sini coba triple creeme bulle . pilihan tempat duduk smoking atau tidak merokok disesuaikan dengan kemauan kita , lalu buat ngumpul-ngumpul dan foto-foto bareng teman-teman . jadi . direkomendasikan banget .",positive
"ini berdasarkan pengalaman terakhir aku ke sana ya . minggu lalu , aku pesan pollo al pomodoro , dan entah pasta atau daging ayam nya itu berasa kulkas banget , jadi kurang segar .",positive
hai tolong bantu saya tidak bisa input tidak resi jne dan kenomor resi sudah dipakai .,neutral
"tempat makan yang sangat nyaman dan sajian makanan dan minuman yang sangat selera sunda , dengan harga makanan dan minuman kelas menengah ke atas dan rasanya sangat enak semua dan porsi nya cukup banyak . makan di saung sangat nikmat karena diiringi musik sunda dan kucuran air .",positive
"bubarkan kpk saja kakak , kpk digajih gede , yang korupsi makin menumpuk .",negative
"bagaimana minimal . ini sudah jam 23 lebih lh waktu makassar , internet belum ada juga . bayar mahal internet jelek ini",negative
syukurlah saya agama kristen sehingga saya terhindar dari agama islam yang sesat dan tuhan palsu . syukurlah .,negative
"silakan untuk kamu mengakses tokopedia melalui browser pada pc / laptop / desktop , kemudian masuk ke halaman tokocash , pilih kategori pengembalian pada history transaksi , dan klik tombol pindahkan -",neutral
akhirnya ketua bek ui terbukti pengecut bek ui terbang ke asmat namun si zaadit malah tidak ikut . nama nya juga hanya jago bicara,negative
"kasihan , padahal kalau tidak ada polling denny siregar cebong girang sekali . sayang , dipupus oleh kalah telak nya jokowi di polling denny . hahah",negative
minimal maaf saya semalam dapat order dari regensi ke rs multazam pembayaran pakai gopay tapi tidak masuk ke deposit tolong dibantu,neutral
"penista agama itu , yang doyan sara etnis ya , yang ingin khilafah ya , yang diam saja ulama mesum dan sebagai nya dan sebagai nya",negative
"penjajahan itu dulu terjadi bukan karena banyak nya penjajah , tapi banyak nya pengkhianat . dan kali ini , tantangan nya adalah para pengkhianat agama , muslim tapi lebih dekat dengan kafir , memerangi kaum nya .",negative
"fraksi gerindra kalah di basis , sah : kita pertanyakan loyalitas nya terhadap prabowo",neutral
"dapatkan voucher pulsa rp 25.000 , - untuk dua orang yang beruntung setiap hari nya hanya dengan retweet bniquotes",neutral
mendaftarkan diri dan pengaktifan layanan transaksi finansial dapat dilakukan melalui kantor cbg bank mandiri trdkt dengan membawa ktp dan buku tabungan,neutral
teman-teman mari bergabung di bandara eltari kampung untuk mengusir ini manusia biadab dong dari tanah flobamora . jangan hanya habis di aduh dan kasihan saja .,negative
": siang kak , yuk informasikan bukan yang bermasalah , tanggal kejadian , pulsa awal dan akhir serta pulsa yang berkurang ya",neutral
id pernah waktu dapat kerjaan desain di toko roti mulai jam 8 pgi mengerjakan sampai jam 6 besok pagi baru pulang dari toko roti,neutral
"lapar di perjalanan jakarta - bandung , restoran ini menjadi salah satu pilihan tetap karena jenis menu , rasa dan harga yang sudah dapat diprediksi . makanan sudah siap saji sehingga tidak buang waktu menunggu proses memasak . favorit saya ayam pop .",positive
demo partisan . menyesal gabung grup ini . bek bandung raya gerakan nya partisan banget . tidak ilmiah balas .,negative
"nyaman banget kalau lagi nongkrong kenyang di warung upnormal . mulai dari pilihan menu nya yang serius banget digarap , dari pelayan2 nya yang kece , sampai ke interior nya yang super . rekomendasi banget deh kalau mau mengerjakan tugas , arisan , ulang tahun , reunian di sini .",positive
"baik kak , berkenan menunggu untuk kendala pada provider telkomsel akan direspon oleh rekan kami .",neutral
ketika rakyat diperlakukan sama seperti penghuni hewan taman safari masih mau dua periode ?,negative
"jika ingin mendapatkan suasana makan yang tenang , nyaman dan nikmat . datanglah ke kampung daun . seakan anda makan di tengah-tengah alam perkampungan .",positive
jangan pilih pemimpin dari keturunan china karena pada masa penjajahan mereka terang terangan memihak belanda dan mereka tidak ikut dalam memperjuangkan kemerdekaan republik indonesia,negative
"tiga aplikasi jagoan fpi pengganti whatsapp , facebook , dan google cek berita-berita menarik lainnya",neutral
"paketan nya murah dan setimpal banget , aku pakai unlimited 60k sinyal bagus , bisa streaming terus-terusan . meskipun sup nya turun tetapi tetap bisa internetan . tidak kuatir kuota habis , tidak perlu merek-merek kuota lagi . tidak menyesal beli ini .",positive
"gelar aksi boikot facebook , fpi kampanyekan media sosial pengganti nya . apa itu ?",neutral
buat apa memilih suhari pane . sudah miskin tapi sok mencalon jadi bupati .,negative
"iya sih lippo grup perusahaan nya gede , tapi dosa nya ke masyarakat juga gede",negative
"nomor resi dpk3702190474215 saya cek sudah sampai jogja tanggal 14nov , sampai sekarang belum sampai rumah , tolong diproses secepatnya .",neutral
"saya dulu sering makan di restoran ini , biasanya saya memesan kepiting dan udang . tidak ada masalah dengan kualitas bahan sebelumnya . namun minggu lalu saya kecewa dengan kualitas kepiting di hdl . saya sering makan kepiting , sehingga saya tahu persis bagaimana rasa kepiting yang segar dengan yang sudah lama disimpan . ketika saya makan di sana , saya merasakan bau amis dan rasa yang aneh .",negative
"kampung daun memiliki suasana yang nyaman , seperti di pegunungan , makan siang ataupun makan malam , di kampung daun ini sangatlah romantis , ditemani gemericik air , suasana hijau , cuaca sejuk , dengan makanan khas sunda indonesia selain itu sudah ada makanan luar seperti steak , yang ingin mencicipi menu istimewa seperti nasi timbel dan nasi campur sunda sangatlah cocok di sini . makan serabi ditemani minuman bajigur menambahkan hangat nya suasana .",positive
"hai kak , mohon maaf saat ini sedang dilakukan pemeliharaan sehingga registrasi , perpanjangan , cek kuota paket internet dan akses layanan miliar - banking untuk sementara belum dapat dilakukan .",neutral
kenapa anda begitu risau . semua itu tergantung sama elite . sampai mana intergritas mereka . siapa yang bermental kacung . pemerintah salah ada dpr . kalau dpr tidak berfungsi ada kekuatan rakyat .,negative
restoran ini terletak di dalam hotel hyatt bandung . menyuguhkan beberapa menu yang cukup memanjakan lidah para pengunjung . konsep garmen restoran memang benar-benar terasa di restoran ini .,positive
"masih di sekitaran setiabudi , yang banyak sekali resto , kafe dll. nah kali ini kami mencoba ke tempat ini hitam romantiuc . untuk mencoba iga konro nya , dan masih banyak lagi menu yang lainnya seperti masakan westrn indonesia dan asia lainnya . harga nya murah dan pasti terjangkau sekali . apalagi untuk anak-anak muda .",positive
"menurut saksi , suspek adalah 2 orang lelaki yang menunggang motor yamaha lc .",neutral
pdi perjuangan dan pkb kalah secara beruntun di tiga pilgub jawa timur .,neutral
beli ski aqua spt 50 harga nya 50k menyesal . padahal di mal 47k .,negative
gubernur anies baswedan menyebut kebijakan nya mengalihfungsikan jalan jatibaru raya menjadi lahan jual - beli itu untuk mengakomodasi semua pihak di tanah abang . pengamat menganggap langkah ini tidak tepat .,neutral
admin minta tolong indosat tidak 085727272786 tanggal 19 . 10.17 pukul 10.29 di isi pulsa 25 ribu .,neutral
"somasi yang dilayangkan rohayani , seorang pecandu rokok , kepada pt gudang garam , tbk dan pt djarum belakangan memunculkan isu lain .",neutral
"ayo para muslim , viralkan dan blokir aplikasi biadab ini , jangan sampai anak cucu kita menjadi korban kebencian kaum kafir awal munafikun . sebarkan sebanyak-banyaknya !",negative
ini terkait kasus blbi yang ramai saat ini . beberapa mantan petinggi jaman nya sudah banyak dipanggil kpk .,neutral
"kuis berhadiah ala anies : kepanjangan monas hingga nama wagub - anies baswedan mengadakan kuis berhadiah untuk warga di malam tahun baru , pertanyaan nya bervariasi , mulai dari kepanjangan monas hingga nama lengkap wagub .",neutral
tempat nya di dago atas sehingga pemandangan dari restoran nya bagus sekali . hawa segar . menu nya sedikit tetapi lumayan enak-enak terutama tempe mendoan dan nasi liwet nya .,positive
"saya tdi tarik uang di atm bni tamansari kec. bandung wetan , uang nya tidak keluar dari mesin tetapi sms banking saya masuk kalau misalnya ada penarikan , kacau amat sih pelayanan .",negative
"setiap cabang punya rasa sambal yang berbeda . di antara semua cabang simpang raya di bandung , sambal ayam pop di sini yang paling enak menurut saya . selain ayam pop , gulai ayam nya juga enak ! tempat parkir luas .",positive
dpr diam menyaksikan skandal kelas kadal pembelian saham rio tinto di gratis port,neutral
"saldo gopay saya tbtb habis padahal saya tidak meladeni orang yang usil yang nga ku dari pihak gojek , tolong segera tangangi , menyusahkan saja .",negative
"makanan nya enak dan terkenal dari saya kecil dulu . tapi terakhir makan di sana , harga nya benar-benar tidak masuk akal untuk bakmi . pelayanan nya juga kurang ramah dan kurang sopan . padahal lokasi di perumahan tua dan kurang bersih . mengecewakan mahal sekali dibanding pesaing nya",negative
"master of none . sayang - nya walau semua makanan enak bandung seolah berkumpul di sini , tapi kualitas makanan yang disajikan lebih rendah daripada kalau kita menyantap di lokasi asli - nya . sebut saja iga bakar jangkung yang lebih mantap dinikmati langsung di cipaganti .",positive
"karena tidak disertai nomor rekening , sumbangan dikirim via jne , tiki atau menggunakan kurir pengantaran yang lain .",neutral
"dari dulu selalu makan di sini , makanan nya enak , banyak kue juga . kue khas yang sangat saya favoritkan di sini adalah kue surabi besar dengan coklat meses diatas nya . waktu penyajian agak lama berkisar 18 - 30 menit .",positive
"di tempat ini sate nya enak hanya saja bumbu nya tidak masuk menurut saya , bumbu nya kurang enak , secara keseluruhan baik jadi biasa saja",negative
"saya dan istri memilih restoran ini untuk makan siang karena lokasi nya dekat dengan kantor , di daerah setiabudi , bandung . lokasi nya tepat berada di belakang spbu jalan setiabudi , di seberang hotel hemangini . tempat parkir nya cukup luas . suasana bistro dan bar ini sangat nyaman , dengan desain interior nya yang unik , dan cocok sekali bagi yang senang berfoto ria , selfie , maupun yang senang hang out .",positive
paket sudah diterima dengan baik juragan . sedikit kecewa karena order warna hitam dikirim warna kuning .,negative
"wifi di sini selalu eror , makanan dan minuman agak mahal , lumpiah goreng asin sekali , teh susu hanya sedikit enak , lama sekali untuk pesanan",negative
jika anda habis berjalan kaki dari cikapundung anda bisa mampir ke kafe ini tempat nya percis di samping jalan braga . bagi anda yang membawa kendaraan roda 4 akan sangat sulit mencari parkir di jam-jam tertentu . menu yang ditawarkan di tempat ini adalah menu steak masakan eropa . keistimewaan di kafe ini adalah menu steak dan olahan yang berbahan dasar daging .,positive
"batagor di sini rasanya lumayan enak , apalagi sehabis belanja dari pasar dago . harga yang relatif murah dan saya paling suka batagor kering dengan bumbu kacang yang dibanyakin :",positive
"setiap ada waktu ke bandung dan jalan-jalan ke ciwalk , suka mampir ke the kiosk ciwalk karena banyak pilihan makanan dan minuman sunda . makanan dan minuman dari beberapa tempat yang sudah ada dan cukup terkenal di ku mpulkan jadi satu di sini jadi tidak bingung untuk memilih makanan dan dari sisi harga juga tidak mahal menurut saya .",positive
"tiap kali ke bandung tak lupa mampir ke tempat ini . steak nya enak , empuk , murah , dan rasanya original dengan lidah indonesia . cobalah tenderloin steak dan potato ala suis , dijamin ketagihan .",positive
"tim saya akan mengadakan makan malam tema di burgundy . daripada tersesat , saya dan sekretaris saya mencoba mengecek tempat nya dahulu sehari sebelumnya . sekalian juga tes makanan . perjalanan nya jauh sekali dan naik turun bukit . diperparah ketika kami ke sana itu hari minggu sore sehingga macet . sesampai nya di sana sih pemandangan nya oke . tapi layout restoran nya biasa saja .",negative
"produksi lagi dong indomi goreng sate . dicari-cari sudah tidak ada karena , rasanya enak beda dngan rasa sate merk lain",positive
"sudah beberapa kali ke sini , tetapi tidak pernah bosan dengan suasana yang romantis , tenang , like pribadi resto . dari makanan endus , pelayanan oke punya . direkomendasikan to visit here",positive
"yang saya kagum pada pak say karena beliau demokrat sejati . walo militer , dibully dicaci tapi tak represif .",positive
dijual pc gaming desain grafis spesifikasi gahar bisa buat mining di lapak medy saputra msaputra88,neutral
nasi goreng hijau tren botti nya enak . yang lain oke-oke saja . jus lumayan seger . tempat nya lumayan buat ngumpul-ngumpul sama keluarga .,positive
sangat kecewa sekali karena liga champions tidak disiarkan di channel-channel indihome baik channel lokal ataupun channel sports nya . seharusnya kalian perjuangkan hak siar itu karena pelanggan sudah bayar mahal . kecewa,negative
"minimal cek pesan langsung saya minimal , ada problem yang rumit , detail nya ada di dm",neutral
"semua makana nya serba babi dengan berbagai macam kombinasi dengan rasa yang enak , dengan minuman yang menyegarkan cocok until makan pagi siang dan malam dengan suasa ruangan ala kafe",positive
pak sandiaga s . uno . kami dari majelis taklim irta ikatan remaja tekukur dan sekitar nya ingin mengundang hadir dalam peringatan maulid 9 februari 2018 pukul 19.30 wib . proses mengundang seperti apa . mohon jawaban .,neutral
"memasuki resto sagoo kita disuguhi interior antik , pernak pernik jadul mengingatkan kita akan barang barang lama di dapur zaman dulu . makanan yang ditawarkan juga khas peranakan zaman dulu , harga , dan rasa sebanding biasa-biasa saja alias standar tidak ada yang istimewa , penampilan ruang dan penyajian juga sangat biasa .",negative
"kalau ke toko tunggal jangan lupa beli roti bakar nya , menurut saya roti bakar nya itu beda sama roti yang lain . tekstur roti nya mirip bolu kukus , jadi agak lembut begitu dan harum juga roti nya . kalau ke sini jangan lupa beli roti keju nya , karena enak banget mentega dan keju nya jadi satu sama roti .",positive
"mohon informasikan detail kronologi , pulsa awal dan akhir dengan mention tim ya kak , tim akan cek transaksi pemakaian pulsa nya",neutral
sby dan ketum golkar turut kirim karangan bunga selamat atas kemenangan khofifah .,neutral
jelang duel barca vs milan disambut hujan angin seharian ! alam pun tahu dan menangis sedih melihat permainan trik kotor kedua tim ck ck ck,negative
dapatkan diskon 15 % setiap senin - jumat di pizza hut dengan kartu kredit bni .,neutral
minimal untuk aplikasi bni mobile banking mohon diperbaiki soal nya mau aktivasi akun tidak bisa .,neutral
domino s pizza sedang memberikan promo dan voucher pizza hemat 25 % atau voucher rp 30.000 melalui tokopedia 27 desember 2017 - 05 januari 2018,neutral
makanya penyelenggara pemilu itu harus diawasi ketat . contoh pilkada dki soemarno ketua kpud dki itu pro anis - sandi . jangan sampai kejadian pilkada jakarta terulang dipilpres2019 .,neutral
"saya menginap di sekitar cihampelas untuk menunggu penerbangan esok hari , di dekat hotel saya menemukan restoran kambing bakar cairo . dari depan , terlihat kepulan asap dengan aroma menggoda membuat saya langsung melangkahkan kaki memasuki nya . ada beberapa menu antara lain iga , paha , punggung kambing bakar dengan ukuran small , medium , large , juga terdapat menu kari kambing , serta nasi goreng kambing .",positive
"maaf minimal saya tadi kasih angka nya kurang , ini resi yang benar 011770465655617 .",neutral
"korea selatan memang hebat , cinta produk sendiri . mobil yang berlalu lalang produk dalam negri , ac di hotel merek samsung bikin sendiri , telepon genggam buatan sendiri , bahkan semua di export untuk devisa . infra struktur nya melampaui kebutuhan saat ini , pariwisata nya oke banget .",positive
"naik grab ke mana saja , cukup bayar rp 1 kalau kamu bayar tanpa tunai dengan ovo !",neutral
anies akan terjunkan tim pemburu binatang buas ke rumah warga yang rentan dimasuki oleh binatang buas .,neutral
"untuk pilpres 2019 , sam aliano mengatakan bahwa rakyat butuh calon presiden alternatif .",neutral
"saya diajak ke sini oleh teman saya yang sedang kuliah di bandung , pertama diajak saya kira seperti cabe rawit yang ada di dekat unpar , ternyata jauh berbeda , tempat ini letak nya sangat strategis dekat dengan jalan . dago dan memiliki pilihan menu yang cukup banyak . suasana nya sendiri sangat nyaman , mendukung untuk duduk lama untuk mengobrol sambil makan dan minum . kualitas makanan dan minuman nya pun rasanya enak .",positive
"hot lemon tea , onion ring dan chicken steak : sempurna matte i think . aku visi yang di daerah cimahi , tapat nya di cimahi mal . rasanya enak , layaklah harga sama rasa .",positive
"jangan begitu bu , yang muslim saja di bom saat salat jumat .",negative
restoran yang tidak enak dan luar biasa mahal di terminal 1 c ini merusak gambar bandara soetta sebagai world class airport,negative
berita indonesia : presiden jokowi : denyut nadi perekonomian ada di pasar rakyat,neutral
"ri : mendikbud ef mengatakan , selain meninjau un berbasis komputer , ia juga akan meninjau pelaksanaan un berbasis ke",neutral
jika kita biarkan manusia busuk ini hidup di negara kita . bisa-bisa negara kita benar-benar bubar .,negative
"bapak reformasi ? kalau dulu iya sekarang si tukang fitnah nih kakek bangkotan amin raos , kelakuan sudah seperti yang hobi buat fitnah . ingin naik panggung tidak tahu diri otak sudah tumpul tapi berlaga prof jenius dasar",negative
lgbt itu di musnahkan dari negeri ini karena lgbt itu iblis dan buang kelaut untuk santapan ikan hiu,negative
"hobi belanja online ? ke tokopedia yuk , cuma dengan rp . 5000 bisa nikmati potongan 25 % untuk pembelian pizza atau potongan rp . 30.000 untuk pembelian paket hemat penukaran terbatas hanya sampai dengan 7 jan 18",neutral
"variasi makanan di tempat ini bervariatif dan benar-benar cita rasa jawa barat , pengunjung dapat memilih lauk dan sayur yang diinginkan sendiri . lokasi nya mudah dijangkau namun lahan parkir nya kurang luas . nasi nya karena dimasak dalam jumlah banyak agak kurang matang .",neutral
debat ideologi tak bisa dimulai dengan sikap fanatik . tak mungkin diselenggarakan di ruang feodal . dan tak layak diikuti golongan tempurung .,negative
penerima wenny silfanus handphone 08569030856 isi paket sepatu almt tj duren timur no 109 prap manjur depan sampai 69 pengirim dari medan,neutral
"patrick effendy ditawarkan projek ini pada tahun 2014 lalu , dan dapat direalisasikan tahun 2016 .",neutral
"makanan tidak ada yang bisa dipesan , kopi juga tidak ada . pesan onion ring dikasih calamari , chicken katsu tipis sekali plus nasi 35 ribu tidak sepadan banget . bawaan nya pengin marah . maaf tidak bakal balik lagi .",negative
pembayaran dapat dicoba kembali melalui va bni dengan no rek 9880988622415253 dan kirim bukti bayar melalui email info : 1500 - 639,neutral
"perusahaan / online shop di bekasi yang butuh film tarif / ongkir jne , mention kami ya .",neutral
orang-orang seperti anjing tamim dan anjing alpian tanjung . perusak persatuan bangsa lebih baik di lenyapkan di bumi pertiwi ini .,negative
"kami mengagendakan salah satu tempat yang wajib kami ku njungai untuk makan malam adalah the valley yang berada di kawasan dago . hal yang istimewa adalah lokasi nya . dari restoran ini kami bisa menikmati pemandangan indah kota bandung di waktu malam . sayang nya , saat kami sudah duduk di luar ruangan yang langsung menghadap kota bandung tiba-tiba hujan dan air tampias , maka kami terpaksa pindah .",positive
kami sarankan untuk menggunakan perangkat lain dulu seperti browser desktop atau laptop untuk melakukan transaksi di tokopedia .,neutral
"soal capres - cawapres , posisi tawar gatot ke parpol dinilai masih lemah",neutral
"para bakal cabup / wacabup yang se papua yang menerima rekam dari pks , nampak xilem wandik kader pdip , jhon banua dan ham pagawak demokrat",neutral
bubur nya pas . tidak encer dan tidak terlalu kental . ayam nya banyak . rasanya pas . gurih dan legit untuk isi perut di pagi hari .,positive
"bpjskesehatanri sebenarnya punya banyak karyawan busuk , hanya saja pegawai yang lain tidak melaporkan langsung ke pusat , dan atasan karyawan busuk itu tidak menindaklanjuti keluhan karyawan lain .",negative
bus no. mys - 17030 rute kota - blok m agar ac nya mohon diperbaiki karena panas dan tidak nyaman bagi penumpang . dikarenakan jalur padat dan penumpang penuh semakin membuat suhu dalam bus makin panas .,negative
"pantesan saja anis baswedan diganti , kerja nya tidak benar jadi menteri .",negative
"restoran dengan pemandangan bukit-bukit kecil , lembah hijau , udara yang segar dan suara-suara burung . saat yang tepat menikmati pemandangan adalah di saat afternoon tea . suasana yang sangat tenang dengan perpaduan warna langit menuju sunset dan backsound smooth jazz . , hanya sayang sikap para pelayan tidak mendukung keindahan suasana dan pemandangan restoran . untuk manajemen sebaiknya bisa memberikan pelatihan agar mereka bisa bersikap lebih elegan .",positive
"yue ke hotel yang di mongkok hongkong , tidak ada ! bulan juni lalu , saya booked dan sudah bayar untuk 2 kamar . tapi hotel tidak ditemukan",negative
"saya , istri , ipar , anak usia 4 tahun , serta sopir mobil rental mencari makan siang saat mulai agak keroncongan sel jalan-jalan di gasibu hari minggu . jam 1 siang dari gasibu mencari alternatif makan siang . akhirnya terpikir kampung daun . kondisi jalan yang macet membuat perjalanan cukup lama , sekitar 1 jam . sampai di kampung daun , ada cukup banyak orang duduk di sekitaran lobby .",positive
"setuju banget sama solusi yang ditawari anies baswedan dan sandiaga uno buat memperbaiki ibukota , saya dukung dan terus berdoa buat kebaikan dua bapak hebat ini .",positive
"biru ada 4 , hijau ada 4 , merah ada 3 , kuning ada 3",neutral
"area restoran ini lumayan luas dengan parkir yang cukup , pemandangan bagus , namun makanan yang disajikan tidak sebanding dengan harga . saya coba makan rawon , tapi lidah saya tidak merasakan sensasi rasa yang diharapkan .",negative
"yang paling suka saya di sini tempura nya kak besar-besar terus harga nya bersahabat kalau tidak salah 10 ribu , haha . saya makan per 2 kira kira setelah 90 ban lumayan lagi porsi nya . langsung saja merapat saudara saudari .",positive
tempat yang pas untuk cari makanan rumahan dengan rasa yang pas dan harga yang juga pas dikantong ! ada juga jajanan seperti tahu gejrot dan otak-otak yang pas sebagai makanan pembuka,positive
"tak usah nonton film itu , bahasa jawa semua . sudah tidak mengerti , tidak punya teks , jelek lagi film nya . tindak pantas tayang di layar besar .",negative
"itulah penyebab indonesia susah hebat , susah bangkit . kapel nya tidak kompeten . pemburu koper semuanya",negative
"resto ini cukup luas , suasana sangat menyenangkan , pengunjung dapat melihat pemandangan kota bandung . menu makanan barat dan indonesian makanan . harga sesuai kualitas dan pelayanan .",positive
"aduh pak kok seolah-olah memanas - manasik kubu sebelah sih ? jangan dong pak , itu nanti mereka tambah cemburu , iri , dengki , nyinyir , ngambek kayak anak kecil , marah-marah tidak jelas juntrungan nya dan makin busuk saja otak dan hati nya .",negative
"islam itu sama sekali bukan rahmatan lil alamin tapi la natan lil alamin . ajaran nya berdarah-darah : potong tangan pencuri , bunuh orang murtad , bunuh lgbt , rajam pezina , perangi kafir .",negative
"yang terhormat , kamu kenapa malam ini , kecrpatan mu ngadat , kagak biasanya kamu begini .",neutral
"sebenarnya kubu jokowi tidak suka oposisi karena bawahan nya yang goblok . prabowo bagus , orang-orang di sekitar nya yang merusak citra beliau",negative
mohon ulama lurus dan k212 mmbri hujjah partai apa yang harus diwlh agar suara islam tidak pecah-pecah,neutral
"nasi rawon nya sangat enak , harga terjangkau . dekat universitas parahyangan . tempat nya unik dengan kayu-kayu .",positive
