text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
"variasi makanan di tempat ini bervariatif dan benar-benar cita rasa jawa barat , pengunjung dapat memilih lauk dan sayur yang diinginkan sendiri . lokasi nya mudah dijangkau namun lahan parkir nya kurang luas . nasi nya karena dimasak dalam jumlah banyak agak kurang matang .",neutral,variasi makanan di tempat ini bervariatif dan benar benar cita rasa jawa barat pengunjung dapat memilih lauk dan sayur yang diinginkan sendiri lokasi nya mudah dijangkau namun lahan parkir nya kurang luas nasi nya karena dimasak dalam jumlah banyak agak kurang matang ,variasi makanan di tempat ini bervariatif dan benar benar cita rasa jawa barat pengunjung dapat memilih lauk dan sayur yang diinginkan sendiri lokasi nya mudah dijangkau namun lahan parkir nya kurang luas nasi nya karena dimasak dalam jumlah banyak agak kurang matang ,"['variasi', 'makanan', 'di', 'tempat', 'ini', 'bervariatif', 'dan', 'benar', 'benar', 'cita', 'rasa', 'jawa', 'barat', 'pengunjung', 'dapat', 'memilih', 'lauk', 'dan', 'sayur', 'yang', 'diinginkan', 'sendiri', 'lokasi', 'nya', 'mudah', 'dijangkau', 'namun', 'lahan', 'parkir', 'nya', 'kurang', 'luas', 'nasi', 'nya', 'karena', 'dimasak', 'dalam', 'jumlah', 'banyak', 'agak', 'kurang', 'matang']","['variasi', 'makanan', 'di', 'tempat', 'ini', 'bervariatif', 'dan', 'benar', 'benar', 'cita', 'rasa', 'jawa', 'barat', 'pengunjung', 'dapat', 'memilih', 'lauk', 'dan', 'sayur', 'yang', 'diinginkan', 'sendiri', 'lokasi', 'nya', 'mudah', 'dijangkau', 'namun', 'lahan', 'parkir', 'nya', 'kurang', 'luas', 'nasi', 'nya', 'karena', 'dimasak', 'dalam', 'jumlah', 'banyak', 'agak', 'kurang', 'matang']","['variasi', 'makanan', 'bervariatif', 'cita', 'jawa', 'barat', 'pengunjung', 'memilih', 'lauk', 'sayur', 'lokasi', 'nya', 'mudah', 'dijangkau', 'lahan', 'parkir', 'nya', 'luas', 'nasi', 'nya', 'dimasak', 'matang']","['variasi', 'makan', 'variatif', 'cita', 'jawa', 'barat', 'unjung', 'pilih', 'lauk', 'sayur', 'lokasi', 'nya', 'mudah', 'jangkau', 'lahan', 'parkir', 'nya', 'luas', 'nasi', 'nya', 'masak', 'matang']",variasi makan variatif cita jawa barat unjung pilih lauk sayur lokasi nya mudah jangkau lahan parkir nya luas nasi nya masak matang
"tidak jadi masalah . wong pendukung say juga koruptor semua , sudah berapa orang kader demokrat yang sudah di jebloskan ke kebun binatang .",negative,tidak jadi masalah wong pendukung say juga koruptor semua sudah berapa orang kader demokrat yang sudah di jebloskan ke kebun binatang ,tidak jadi masalah wong pendukung say juga koruptor semua sudah berapa orang kader demokrat yang sudah di jebloskan ke kebun binatang ,"['tidak', 'jadi', 'masalah', 'wong', 'pendukung', 'say', 'juga', 'koruptor', 'semua', 'sudah', 'berapa', 'orang', 'kader', 'demokrat', 'yang', 'sudah', 'di', 'jebloskan', 'ke', 'kebun', 'binatang']","['tidak', 'jadi', 'masalah', 'wong', 'pendukung', 'sayang', 'juga', 'koruptor', 'semua', 'sudah', 'berapa', 'orang', 'kader', 'demokrat', 'yang', 'sudah', 'di', 'jebloskan', 'ke', 'kebun', 'binatang']","['pendukung', 'sayang', 'koruptor', 'orang', 'kader', 'demokrat', 'jebloskan', 'kebun', 'binatang']","['dukung', 'sayang', 'koruptor', 'orang', 'kader', 'demokrat', 'jeblos', 'kebun', 'binatang']",dukung sayang koruptor orang kader demokrat jeblos kebun binatang
"saya bersama keluarga makan malam di tempat ini karena selain menu utama batagor terdapat menu lain . saya hanya memesan 2 menu yang akhirnya datang setelah 45 menit , itu pun setelah beberapa kali saya tanyakan . dari segi rasa beberapa menu yang sebelumnya pernah saya coba lumayan enak . saran sebelum memesan lebih baik tanyakan berapa lama pembuatan menu yang dipesan",neutral,saya bersama keluarga makan malam di tempat ini karena selain menu utama batagor terdapat menu lain saya hanya memesan menu yang akhirnya datang setelah menit itu pun setelah beberapa kali saya tanyakan dari segi rasa beberapa menu yang sebelumnya pernah saya coba lumayan enak saran sebelum memesan lebih baik tanyakan berapa lama pembuatan menu yang dipesan,saya bersama keluarga makan malam di tempat ini karena selain menu utama batagor terdapat menu lain saya hanya memesan menu yang akhirnya datang setelah menit itu pun setelah beberapa kali saya tanyakan dari segi rasa beberapa menu yang sebelumnya pernah saya coba lumayan enak saran sebelum memesan lebih baik tanyakan berapa lama pembuatan menu yang dipesan,"['saya', 'bersama', 'keluarga', 'makan', 'malam', 'di', 'tempat', 'ini', 'karena', 'selain', 'menu', 'utama', 'batagor', 'terdapat', 'menu', 'lain', 'saya', 'hanya', 'memesan', 'menu', 'yang', 'akhirnya', 'datang', 'setelah', 'menit', 'itu', 'pun', 'setelah', 'beberapa', 'kali', 'saya', 'tanyakan', 'dari', 'segi', 'rasa', 'beberapa', 'menu', 'yang', 'sebelumnya', 'pernah', 'saya', 'coba', 'lumayan', 'enak', 'saran', 'sebelum', 'memesan', 'lebih', 'baik', 'tanyakan', 'berapa', 'lama', 'pembuatan', 'menu', 'yang', 'dipesan']","['saya', 'bersama', 'keluarga', 'makan', 'malam', 'di', 'tempat', 'ini', 'karena', 'selain', 'menu', 'utama', 'batagor', 'terdapat', 'menu', 'lain', 'saya', 'hanya', 'memesan', 'menu', 'yang', 'akhirnya', 'datang', 'setelah', 'menit', 'itu', 'pun', 'setelah', 'beberapa', 'kali', 'saya', 'tanyakan', 'dari', 'segi', 'rasa', 'beberapa', 'menu', 'yang', 'sebelumnya', 'pernah', 'saya', 'coba', 'lumayan', 'enak', 'saran', 'sebelum', 'memesan', 'lebih', 'baik', 'tanyakan', 'berapa', 'lama', 'pembuatan', 'menu', 'yang', 'dipesan']","['keluarga', 'makan', 'malam', 'menu', 'utama', 'batagor', 'menu', 'memesan', 'menu', 'menit', 'kali', 'segi', 'menu', 'coba', 'lumayan', 'enak', 'saran', 'memesan', 'pembuatan', 'menu', 'dipesan']","['keluarga', 'makan', 'malam', 'menu', 'utama', 'batagor', 'menu', 'mes', 'menu', 'menit', 'kali', 'segi', 'menu', 'coba', 'lumayan', 'enak', 'saran', 'mes', 'buat', 'menu', 'pes']",keluarga makan malam menu utama batagor menu mes menu menit kali segi menu coba lumayan enak saran mes buat menu pes
"saat itu sedang kedatangan kerabat dari luar , dia berniat untuk traktir makan karena dulu pernah ke sini dan tempat nya oke , jadilah aku ajak dia ke sini juga namun saat itu sedang bulan puasa dan berbuka puasa di sini bagi kami kurang cocok , saya pesan newyork steak karena baru buka puasa rasa steak pun terasa kurang enak . makanan di sini sekarang tidak terlalu mahal , 100 ribu bisa .",positive,saat itu sedang kedatangan kerabat dari luar dia berniat untuk traktir makan karena dulu pernah ke sini dan tempat nya oke jadilah aku ajak dia ke sini juga namun saat itu sedang bulan puasa dan berbuka puasa di sini bagi kami kurang cocok saya pesan newyork steak karena baru buka puasa rasa steak pun terasa kurang enak makanan di sini sekarang tidak terlalu mahal ribu bisa ,saat itu sedang kedatangan kerabat dari luar dia berniat untuk traktir makan karena dulu pernah ke sini dan tempat nya oke jadilah aku ajak dia ke sini juga namun saat itu sedang bulan puasa dan berbuka puasa di sini bagi kami kurang cocok saya pesan newyork steak karena baru buka puasa rasa steak pun terasa kurang enak makanan di sini sekarang tidak terlalu mahal ribu bisa ,"['saat', 'itu', 'sedang', 'kedatangan', 'kerabat', 'dari', 'luar', 'dia', 'berniat', 'untuk', 'traktir', 'makan', 'karena', 'dulu', 'pernah', 'ke', 'sini', 'dan', 'tempat', 'nya', 'oke', 'jadilah', 'aku', 'ajak', 'dia', 'ke', 'sini', 'juga', 'namun', 'saat', 'itu', 'sedang', 'bulan', 'puasa', 'dan', 'berbuka', 'puasa', 'di', 'sini', 'bagi', 'kami', 'kurang', 'cocok', 'saya', 'pesan', 'newyork', 'steak', 'karena', 'baru', 'buka', 'puasa', 'rasa', 'steak', 'pun', 'terasa', 'kurang', 'enak', 'makanan', 'di', 'sini', 'sekarang', 'tidak', 'terlalu', 'mahal', 'ribu', 'bisa']","['saat', 'itu', 'sedang', 'kedatangan', 'kerabat', 'dari', 'luar', 'dia', 'berniat', 'untuk', 'traktir', 'makan', 'karena', 'dulu', 'pernah', 'ke', 'sini', 'dan', 'tempat', 'nya', 'oke', 'jadilah', 'aku', 'ajak', 'dia', 'ke', 'sini', 'juga', 'namun', 'saat', 'itu', 'sedang', 'bulan', 'puasa', 'dan', 'berbuka', 'puasa', 'di', 'sini', 'bagi', 'kami', 'kurang', 'cocok', 'saya', 'pesan', 'newyork', 'steak', 'karena', 'baru', 'buka', 'puasa', 'rasa', 'steak', 'pun', 'terasa', 'kurang', 'enak', 'makanan', 'di', 'sini', 'sekarang', 'tidak', 'terlalu', 'mahal', 'ribu', 'bisa']","['kedatangan', 'kerabat', 'berniat', 'traktir', 'makan', 'nya', 'oke', 'ajak', 'puasa', 'berbuka', 'puasa', 'cocok', 'pesan', 'newyork', 'steak', 'buka', 'puasa', 'steak', 'enak', 'makanan', 'mahal', 'ribu']","['datang', 'kerabat', 'niat', 'traktir', 'makan', 'nya', 'oke', 'ajak', 'puasa', 'buka', 'puasa', 'cocok', 'pesan', 'newyork', 'steak', 'buka', 'puasa', 'steak', 'enak', 'makan', 'mahal', 'ribu']",datang kerabat niat traktir makan nya oke ajak puasa buka puasa cocok pesan newyork steak buka puasa steak enak makan mahal ribu
"bubur kental nya pas , tambahan nya banyak dan potongan nya besar-besar cakue , ayam , ati ampela . tempat nya pinggir jalan , mungkin untuk sebagian orang tidak nyaman . banyak yang makan di mobil / dibungkus untuk dibawa pulang . datang nya biar aman sudah pasti siap jualan jam 5.30 atau jam 6 sore .",positive,bubur kental nya pas tambahan nya banyak dan potongan nya besar besar cakue ayam ati ampela tempat nya pinggir jalan mungkin untuk sebagian orang tidak nyaman banyak yang makan di mobil dibungkus untuk dibawa pulang datang nya biar aman sudah pasti siap jualan jam atau jam sore ,bubur kental nya pas tambahan nya banyak dan potongan nya besar besar cakue ayam ati ampela tempat nya pinggir jalan mungkin untuk sebagian orang tidak nyaman banyak yang makan di mobil dibungkus untuk dibawa pulang datang nya biar aman sudah pasti siap jualan jam atau jam sore ,"['bubur', 'kental', 'nya', 'pas', 'tambahan', 'nya', 'banyak', 'dan', 'potongan', 'nya', 'besar', 'besar', 'cakue', 'ayam', 'ati', 'ampela', 'tempat', 'nya', 'pinggir', 'jalan', 'mungkin', 'untuk', 'sebagian', 'orang', 'tidak', 'nyaman', 'banyak', 'yang', 'makan', 'di', 'mobil', 'dibungkus', 'untuk', 'dibawa', 'pulang', 'datang', 'nya', 'biar', 'aman', 'sudah', 'pasti', 'siap', 'jualan', 'jam', 'atau', 'jam', 'sore']","['bubur', 'kental', 'nya', 'pas', 'tambahan', 'nya', 'banyak', 'dan', 'potongan', 'nya', 'besar', 'besar', 'cakue', 'ayam', 'ati', 'ampela', 'tempat', 'nya', 'pinggir', 'jalan', 'mungkin', 'untuk', 'sebagian', 'orang', 'tidak', 'nyaman', 'banyak', 'yang', 'makan', 'di', 'mobil', 'dibungkus', 'untuk', 'dibawa', 'pulang', 'datang', 'nya', 'biar', 'aman', 'sudah', 'pasti', 'siap', 'jualan', 'jam', 'atau', 'jam', 'sore']","['bubur', 'kental', 'nya', 'pas', 'tambahan', 'nya', 'potongan', 'nya', 'cakue', 'ayam', 'ati', 'ampela', 'nya', 'pinggir', 'jalan', 'orang', 'nyaman', 'makan', 'mobil', 'dibungkus', 'dibawa', 'pulang', 'nya', 'biar', 'aman', 'jualan', 'jam', 'jam', 'sore']","['bubur', 'kental', 'nya', 'pas', 'tambah', 'nya', 'potong', 'nya', 'cakue', 'ayam', 'ati', 'ampela', 'nya', 'pinggir', 'jalan', 'orang', 'nyaman', 'makan', 'mobil', 'bungkus', 'bawa', 'pulang', 'nya', 'biar', 'aman', 'jual', 'jam', 'jam', 'sore']",bubur kental nya pas tambah nya potong nya cakue ayam ati ampela nya pinggir jalan orang nyaman makan mobil bungkus bawa pulang nya biar aman jual jam jam sore
hari ini aku lagi kesal marah ingin rasanya saya bakar saja ini kartu indosat,negative,hari ini aku lagi kesal marah ingin rasanya saya bakar saja ini kartu indosat,hari ini aku lagi kesal marah ingin rasanya saya bakar saja ini kartu indosat,"['hari', 'ini', 'aku', 'lagi', 'kesal', 'marah', 'ingin', 'rasanya', 'saya', 'bakar', 'saja', 'ini', 'kartu', 'indosat']","['hari', 'ini', 'aku', 'lagi', 'kesal', 'marah', 'ingin', 'rasanya', 'saya', 'bakar', 'saja', 'ini', 'kartu', 'indosat']","['kesal', 'marah', 'bakar', 'kartu', 'indosat']","['kesal', 'marah', 'bakar', 'kartu', 'indosat']",kesal marah bakar kartu indosat
"jadi sedih campur terharu ,, hai koruptor apa lo enggak bangga punya presiden begini , dasar makanan nya yang haram otak nya juga kotor , koruptor lo daging babi kau haram kan nyolong duit rakyat kau halal kan",negative,jadi sedih campur terharu hai koruptor apa lo enggak bangga punya presiden begini dasar makanan nya yang haram otak nya juga kotor koruptor lo daging babi kau haram kan nyolong duit rakyat kau halal kan,jadi sedih campur terharu hai koruptor apa lo enggak bangga punya presiden begini dasar makanan nya yang haram otak nya juga kotor koruptor lo daging babi kau haram kan nyolong duit rakyat kau halal kan,"['jadi', 'sedih', 'campur', 'terharu', 'hai', 'koruptor', 'apa', 'lo', 'enggak', 'bangga', 'punya', 'presiden', 'begini', 'dasar', 'makanan', 'nya', 'yang', 'haram', 'otak', 'nya', 'juga', 'kotor', 'koruptor', 'lo', 'daging', 'babi', 'kau', 'haram', 'kan', 'nyolong', 'duit', 'rakyat', 'kau', 'halal', 'kan']","['jadi', 'sedih', 'campur', 'terharu', 'hai', 'koruptor', 'apa', 'lo', 'enggak', 'bangga', 'punya', 'presiden', 'begini', 'dasar', 'makanan', 'nya', 'yang', 'haram', 'otak', 'nya', 'juga', 'kotor', 'koruptor', 'lo', 'daging', 'babi', 'kau', 'haram', 'kan', 'mencolong', 'duit', 'rakyat', 'kau', 'halal', 'kan']","['sedih', 'campur', 'terharu', 'hai', 'koruptor', 'lo', 'bangga', 'presiden', 'dasar', 'makanan', 'nya', 'haram', 'otak', 'nya', 'kotor', 'koruptor', 'lo', 'daging', 'babi', 'kau', 'haram', 'mencolong', 'duit', 'rakyat', 'kau', 'halal']","['sedih', 'campur', 'haru', 'hai', 'koruptor', 'lo', 'bangga', 'presiden', 'dasar', 'makan', 'nya', 'haram', 'otak', 'nya', 'kotor', 'koruptor', 'lo', 'daging', 'babi', 'kau', 'haram', 'colong', 'duit', 'rakyat', 'kau', 'halal']",sedih campur haru hai koruptor lo bangga presiden dasar makan nya haram otak nya kotor koruptor lo daging babi kau haram colong duit rakyat kau halal
"nasi putih mungkin belum terlalu terkenal tapi masakan di tempat ini sangat layak untuk dicoba . suasana restoran menyenangkan , terkesan teduh dan tenang . makanan yang disajikan juga sangat menarik dan sangat indonesia .",positive,nasi putih mungkin belum terlalu terkenal tapi masakan di tempat ini sangat layak untuk dicoba suasana restoran menyenangkan terkesan teduh dan tenang makanan yang disajikan juga sangat menarik dan sangat indonesia ,nasi putih mungkin belum terlalu terkenal tapi masakan di tempat ini sangat layak untuk dicoba suasana restoran menyenangkan terkesan teduh dan tenang makanan yang disajikan juga sangat menarik dan sangat indonesia ,"['nasi', 'putih', 'mungkin', 'belum', 'terlalu', 'terkenal', 'tapi', 'masakan', 'di', 'tempat', 'ini', 'sangat', 'layak', 'untuk', 'dicoba', 'suasana', 'restoran', 'menyenangkan', 'terkesan', 'teduh', 'dan', 'tenang', 'makanan', 'yang', 'disajikan', 'juga', 'sangat', 'menarik', 'dan', 'sangat', 'indonesia']","['nasi', 'putih', 'mungkin', 'belum', 'terlalu', 'terkenal', 'tapi', 'masakan', 'di', 'tempat', 'ini', 'sangat', 'layak', 'untuk', 'dicoba', 'suasana', 'restoran', 'menyenangkan', 'terkesan', 'teduh', 'dan', 'tenang', 'makanan', 'yang', 'disajikan', 'juga', 'sangat', 'menarik', 'dan', 'sangat', 'indonesia']","['nasi', 'putih', 'terkenal', 'masakan', 'layak', 'dicoba', 'suasana', 'restoran', 'menyenangkan', 'terkesan', 'teduh', 'tenang', 'makanan', 'disajikan', 'menarik', 'indonesia']","['nasi', 'putih', 'kenal', 'masakan', 'layak', 'coba', 'suasana', 'restoran', 'senang', 'kes', 'teduh', 'tenang', 'makan', 'saji', 'tarik', 'indonesia']",nasi putih kenal masakan layak coba suasana restoran senang kes teduh tenang makan saji tarik indonesia
"sudah lama dibaned , kalau pakai telkom dan telkomsel , sedy ya : ... melete sih sudah dari 2012 wow",negative,sudah lama dibaned kalau pakai telkom dan telkomsel sedy ya melete sih sudah dari wow,sudah lama dibaned kalau pakai telkom dan telkomsel sedy ya melete sih sudah dari wow,"['sudah', 'lama', 'dibaned', 'kalau', 'pakai', 'telkom', 'dan', 'telkomsel', 'sedy', 'ya', 'melete', 'sih', 'sudah', 'dari', 'wow']","['sudah', 'lama', 'dibaned', 'kalau', 'pakai', 'telkom', 'dan', 'telkomsel', 'sedy', 'ya', 'melete', 'sih', 'sudah', 'dari', 'wow']","['dibaned', 'pakai', 'telkom', 'telkomsel', 'sedy', 'ya', 'melete', 'sih', 'wow']","['dibaned', 'pakai', 'telkom', 'telkomsel', 'sedy', 'ya', 'melete', 'sih', 'wow']",dibaned pakai telkom telkomsel sedy ya melete sih wow
"sesuai nama nya , restoran ini unik dalam menyajikan makanan nya , yaitu memakai piring beralas daun . cara antre memilih makanan nya juga unik , karena calon makanan dijejer , tamu bisa memilih dan nantinya akan dimasak kembali sampai matang . makanan yang disajikan lebih seperti makanan rumahan jawa / sunda . dari segi jenis makanan maupun rasa , tak ada yang istimewa .",negative,sesuai nama nya restoran ini unik dalam menyajikan makanan nya yaitu memakai piring beralas daun cara antre memilih makanan nya juga unik karena calon makanan dijejer tamu bisa memilih dan nantinya akan dimasak kembali sampai matang makanan yang disajikan lebih seperti makanan rumahan jawa sunda dari segi jenis makanan maupun rasa tak ada yang istimewa ,sesuai nama nya restoran ini unik dalam menyajikan makanan nya yaitu memakai piring beralas daun cara antre memilih makanan nya juga unik karena calon makanan dijejer tamu bisa memilih dan nantinya akan dimasak kembali sampai matang makanan yang disajikan lebih seperti makanan rumahan jawa sunda dari segi jenis makanan maupun rasa tak ada yang istimewa ,"['sesuai', 'nama', 'nya', 'restoran', 'ini', 'unik', 'dalam', 'menyajikan', 'makanan', 'nya', 'yaitu', 'memakai', 'piring', 'beralas', 'daun', 'cara', 'antre', 'memilih', 'makanan', 'nya', 'juga', 'unik', 'karena', 'calon', 'makanan', 'dijejer', 'tamu', 'bisa', 'memilih', 'dan', 'nantinya', 'akan', 'dimasak', 'kembali', 'sampai', 'matang', 'makanan', 'yang', 'disajikan', 'lebih', 'seperti', 'makanan', 'rumahan', 'jawa', 'sunda', 'dari', 'segi', 'jenis', 'makanan', 'maupun', 'rasa', 'tak', 'ada', 'yang', 'istimewa']","['sesuai', 'nama', 'nya', 'restoran', 'ini', 'unik', 'dalam', 'menyajikan', 'makanan', 'nya', 'yaitu', 'memakai', 'piring', 'beralas', 'daun', 'cara', 'antre', 'memilih', 'makanan', 'nya', 'juga', 'unik', 'karena', 'calon', 'makanan', 'dijejer', 'tamu', 'bisa', 'memilih', 'dan', 'nantinya', 'akan', 'dimasak', 'kembali', 'sampai', 'matang', 'makanan', 'yang', 'disajikan', 'lebih', 'seperti', 'makanan', 'rumahan', 'jawa', 'sunda', 'dari', 'segi', 'jenis', 'makanan', 'maupun', 'rasa', 'tak', 'ada', 'yang', 'istimewa']","['sesuai', 'nama', 'nya', 'restoran', 'unik', 'menyajikan', 'makanan', 'nya', 'memakai', 'piring', 'beralas', 'daun', 'antre', 'memilih', 'makanan', 'nya', 'unik', 'calon', 'makanan', 'dijejer', 'tamu', 'memilih', 'dimasak', 'matang', 'makanan', 'disajikan', 'makanan', 'rumahan', 'jawa', 'sunda', 'segi', 'jenis', 'makanan', 'istimewa']","['sesuai', 'nama', 'nya', 'restoran', 'unik', 'saji', 'makan', 'nya', 'pakai', 'piring', 'alas', 'daun', 'antre', 'pilih', 'makan', 'nya', 'unik', 'calon', 'makan', 'jejer', 'tamu', 'pilih', 'masak', 'matang', 'makan', 'saji', 'makan', 'rumah', 'jawa', 'sunda', 'segi', 'jenis', 'makan', 'istimewa']",sesuai nama nya restoran unik saji makan nya pakai piring alas daun antre pilih makan nya unik calon makan jejer tamu pilih masak matang makan saji makan rumah jawa sunda segi jenis makan istimewa
"semua makanan minuman nya enak , lengkap dengan sayur . ada yang paket hemat di bawah 20 ribu untuk ayam potong sampai 30 ribuan untuk yang bebek / ayam kampung . rasa rumahan . enak sambil lihat kendaraan berlalu .",positive,semua makanan minuman nya enak lengkap dengan sayur ada yang paket hemat di bawah ribu untuk ayam potong sampai ribuan untuk yang bebek ayam kampung rasa rumahan enak sambil lihat kendaraan berlalu ,semua makanan minuman nya enak lengkap dengan sayur ada yang paket hemat di bawah ribu untuk ayam potong sampai ribuan untuk yang bebek ayam kampung rasa rumahan enak sambil lihat kendaraan berlalu ,"['semua', 'makanan', 'minuman', 'nya', 'enak', 'lengkap', 'dengan', 'sayur', 'ada', 'yang', 'paket', 'hemat', 'di', 'bawah', 'ribu', 'untuk', 'ayam', 'potong', 'sampai', 'ribuan', 'untuk', 'yang', 'bebek', 'ayam', 'kampung', 'rasa', 'rumahan', 'enak', 'sambil', 'lihat', 'kendaraan', 'berlalu']","['semua', 'makanan', 'minuman', 'nya', 'enak', 'lengkap', 'dengan', 'sayur', 'ada', 'yang', 'paket', 'hemat', 'di', 'bawah', 'ribu', 'untuk', 'ayam', 'potong', 'sampai', 'ribuan', 'untuk', 'yang', 'bebek', 'ayam', 'kampung', 'rasa', 'rumahan', 'enak', 'sambil', 'lihat', 'kendaraan', 'berlalu']","['makanan', 'minuman', 'nya', 'enak', 'lengkap', 'sayur', 'paket', 'hemat', 'ribu', 'ayam', 'potong', 'ribuan', 'bebek', 'ayam', 'kampung', 'rumahan', 'enak', 'lihat', 'kendaraan']","['makan', 'minum', 'nya', 'enak', 'lengkap', 'sayur', 'paket', 'hemat', 'ribu', 'ayam', 'potong', 'ribu', 'bebek', 'ayam', 'kampung', 'rumah', 'enak', 'lihat', 'kendara']",makan minum nya enak lengkap sayur paket hemat ribu ayam potong ribu bebek ayam kampung rumah enak lihat kendara
berita terbaru partai demokrat siapkan 30 ribu ktp dukungan untuk ily - cakra,neutral,berita terbaru partai demokrat siapkan ribu ktp dukungan untuk ily cakra,berita terbaru partai demokrat siapkan ribu ktp dukungan untuk ily cakra,"['berita', 'terbaru', 'partai', 'demokrat', 'siapkan', 'ribu', 'ktp', 'dukungan', 'untuk', 'ily', 'cakra']","['berita', 'terbaru', 'partai', 'demokrat', 'siapkan', 'ribu', 'ktp', 'dukungan', 'untuk', 'ily', 'cakra']","['berita', 'terbaru', 'partai', 'demokrat', 'siapkan', 'ribu', 'ktp', 'dukungan', 'ily', 'cakra']","['berita', 'baru', 'partai', 'demokrat', 'siap', 'ribu', 'ktp', 'dukung', 'ily', 'cakra']",berita baru partai demokrat siap ribu ktp dukung ily cakra
semoga bisa mendapatkan redmi 5a buat anak ku karena dia mau nya redmi 5a kebetulan kemarin waktu ada flash sale redmi 5a sudah masuk ke keranjang belanjaan tapi saat proses pembayarana gagal dan akhirnya tidak kebagian redmi 5a,neutral,semoga bisa mendapatkan redmi a buat anak ku karena dia mau nya redmi a kebetulan kemarin waktu ada flash sale redmi a sudah masuk ke keranjang belanjaan tapi saat proses pembayarana gagal dan akhirnya tidak kebagian redmi a,semoga bisa mendapatkan redmi a buat anak ku karena dia mau nya redmi a kebetulan kemarin waktu ada flash sale redmi a sudah masuk ke keranjang belanjaan tapi saat proses pembayarana gagal dan akhirnya tidak kebagian redmi a,"['semoga', 'bisa', 'mendapatkan', 'redmi', 'a', 'buat', 'anak', 'ku', 'karena', 'dia', 'mau', 'nya', 'redmi', 'a', 'kebetulan', 'kemarin', 'waktu', 'ada', 'flash', 'sale', 'redmi', 'a', 'sudah', 'masuk', 'ke', 'keranjang', 'belanjaan', 'tapi', 'saat', 'proses', 'pembayarana', 'gagal', 'dan', 'akhirnya', 'tidak', 'kebagian', 'redmi', 'a']","['semoga', 'bisa', 'mendapatkan', 'redmi', 'a', 'buat', 'anak', 'ku', 'karena', 'dia', 'mau', 'nya', 'redmi', 'a', 'kebetulan', 'kemarin', 'waktu', 'ada', 'flash', 'sale', 'redmi', 'a', 'sudah', 'masuk', 'ke', 'keranjang', 'belanjaan', 'tapi', 'saat', 'proses', 'pembayarana', 'gagal', 'dan', 'akhirnya', 'tidak', 'kebagian', 'redmi', 'a']","['semoga', 'redmi', 'a', 'anak', 'ku', 'nya', 'redmi', 'a', 'kemarin', 'flash', 'sale', 'redmi', 'a', 'masuk', 'keranjang', 'belanjaan', 'proses', 'pembayarana', 'gagal', 'kebagian', 'redmi', 'a']","['moga', 'redmi', 'a', 'anak', 'ku', 'nya', 'redmi', 'a', 'kemarin', 'flash', 'sale', 'redmi', 'a', 'masuk', 'keranjang', 'belanja', 'proses', 'pembayarana', 'gagal', 'bagi', 'redmi', 'a']",moga redmi a anak ku nya redmi a kemarin flash sale redmi a masuk keranjang belanja proses pembayarana gagal bagi redmi a
makaroni di sini enak sekali . pizza nya juga enak dan kulit nya tipis sekali . harga nya mahal dan porsi nya kecil cukup untuk wanita .,positive,makaroni di sini enak sekali pizza nya juga enak dan kulit nya tipis sekali harga nya mahal dan porsi nya kecil cukup untuk wanita ,makaroni di sini enak sekali pizza nya juga enak dan kulit nya tipis sekali harga nya mahal dan porsi nya kecil cukup untuk wanita ,"['makaroni', 'di', 'sini', 'enak', 'sekali', 'pizza', 'nya', 'juga', 'enak', 'dan', 'kulit', 'nya', 'tipis', 'sekali', 'harga', 'nya', 'mahal', 'dan', 'porsi', 'nya', 'kecil', 'cukup', 'untuk', 'wanita']","['makaroni', 'di', 'sini', 'enak', 'sekali', 'pizza', 'nya', 'juga', 'enak', 'dan', 'kulit', 'nya', 'tipis', 'sekali', 'harga', 'nya', 'mahal', 'dan', 'porsi', 'nya', 'kecil', 'cukup', 'untuk', 'wanita']","['makaroni', 'enak', 'pizza', 'nya', 'enak', 'kulit', 'nya', 'tipis', 'harga', 'nya', 'mahal', 'porsi', 'nya', 'wanita']","['makaroni', 'enak', 'pizza', 'nya', 'enak', 'kulit', 'nya', 'tipis', 'harga', 'nya', 'mahal', 'porsi', 'nya', 'wanita']",makaroni enak pizza nya enak kulit nya tipis harga nya mahal porsi nya wanita
"untuk untuk daerah banda aceh dan sekitar nya masih lancar jaya , tidak ada gangguan sama sekali .",neutral,untuk untuk daerah banda aceh dan sekitar nya masih lancar jaya tidak ada gangguan sama sekali ,untuk untuk daerah banda aceh dan sekitar nya masih lancar jaya tidak ada gangguan sama sekali ,"['untuk', 'untuk', 'daerah', 'banda', 'aceh', 'dan', 'sekitar', 'nya', 'masih', 'lancar', 'jaya', 'tidak', 'ada', 'gangguan', 'sama', 'sekali']","['untuk', 'untuk', 'daerah', 'banda', 'aceh', 'dan', 'sekitar', 'nya', 'masih', 'lancar', 'jaya', 'tidak', 'ada', 'gangguan', 'sama', 'sekali']","['daerah', 'banda', 'aceh', 'nya', 'lancar', 'jaya', 'gangguan']","['daerah', 'banda', 'aceh', 'nya', 'lancar', 'jaya', 'ganggu']",daerah banda aceh nya lancar jaya ganggu
